Cluster_ID,Cluster_Description,SNOMED_code,SNOMED_code_description
ILLSUB_COD,Illicit substance abuse codes,228419006,Drug habit takes priority over family obligations (finding)
ILLSUB_COD,Illicit substance abuse codes,228420000,Drug habit takes priority over financial obligations (finding)
ILLSUB_COD,Illicit substance abuse codes,228421001,Time devoted to drug-related activities (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228422008,Time spent obtaining drugs (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228423003,Time spent taking drugs (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228424009,Time spent recovering from drugs (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228425005,Routine of drug-related activities (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228427002,Has a routine of drug-related activities (finding)
ILLSUB_COD,Illicit substance abuse codes,228428007,Follows same drug-related routine every day (finding)
ILLSUB_COD,Illicit substance abuse codes,228429004,Drug-related rituals (observable entity)
ILLSUB_COD,Illicit substance abuse codes,228430009,Follows drug-related rituals (finding)
ILLSUB_COD,Illicit substance abuse codes,228438002,Craves for drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,228440007,Drug-related offending behavior (finding)
ILLSUB_COD,Illicit substance abuse codes,228441006,Dealing with drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,228443009,Buying drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,228444003,Possession of drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,230443000,Narcotic withdrawal epilepsy (disorder)
ILLSUB_COD,Illicit substance abuse codes,231468005,Lysergic acid diethylamide dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231469002,Mescaline dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231470001,Anxiolytic dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231472009,Barbiturate dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231473004,Benzodiazepine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231474005,Diazepam dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231475006,Librium dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231477003,Dependence on diamorphine (disorder)
ILLSUB_COD,Illicit substance abuse codes,231478008,Methadone dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231479000,Morphine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231480002,Opium dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231481003,Controlled drug dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,231482005,Active drug dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,237228001,Pregnancy and drug dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,240061000000104,Intentional drug overdose by drug paraphernalia (disorder)
ILLSUB_COD,Illicit substance abuse codes,2403008,Psychoactive substance dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,240951000000103,Drug misuse reported by other (finding)
ILLSUB_COD,Illicit substance abuse codes,240961000000100,Patient admits to drug use (finding)
ILLSUB_COD,Illicit substance abuse codes,242257009,Accidental overdose of ecstasy (disorder)
ILLSUB_COD,Illicit substance abuse codes,248021000000105,Current non recreational drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,248601000000106,Neck injector (finding)
ILLSUB_COD,Illicit substance abuse codes,25753007,Amphetamine-induced sleep disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,26714005,Cannabis-induced psychotic disorder with hallucinations (disorder)
ILLSUB_COD,Illicit substance abuse codes,267206008,"Drug dependence during pregnancy, childbirth and the puerperium (disorder)"
ILLSUB_COD,Illicit substance abuse codes,268640002,Hypnotic or anxiolytic dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,268641003,Cannabis type drug dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,268647004,Nondependent hypnotic or anxiolytic abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,275471001,Psychostimulant dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,279461000000104,Using heroin on top of substitution therapy (finding)
ILLSUB_COD,Illicit substance abuse codes,279491000000105,Not using heroin on top of substitution therapy (finding)
ILLSUB_COD,Illicit substance abuse codes,27956007,Cocaine intoxication (disorder)
ILLSUB_COD,Illicit substance abuse codes,28368009,Organic hallucinosis caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,288461000119105,Psychosis caused by inhalant (disorder)
ILLSUB_COD,Illicit substance abuse codes,288851000119106,Opioid-induced mood disorder due to opioid abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,288861000119108,Opioid-induced mood disorder due to opioid dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,290181001,Accidental heroin poisoning (disorder)
ILLSUB_COD,Illicit substance abuse codes,290543000,Accidental cocaine poisoning (disorder)
ILLSUB_COD,Illicit substance abuse codes,291246000,Accidental cannabis poisoning (disorder)
ILLSUB_COD,Illicit substance abuse codes,291255002,Accidental mescaline poisoning (disorder)
ILLSUB_COD,Illicit substance abuse codes,291258000,Accidental ecstasy poisoning (disorder)
ILLSUB_COD,Illicit substance abuse codes,291261004,Accidental poisoning caused by crack cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,295174006,Heroin overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,295175007,Accidental heroin overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,295176008,Heroin overdose of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,295566002,Local cocaine overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,295567006,Accidental local cocaine overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,295568001,Intentional local cocaine overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,295570005,Local cocaine overdose of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296301000,Cannabis overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296302007,Accidental cannabis overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296303002,Intentional cannabis overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296304008,Cannabis overdose of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296305009,Overdose of lysergic acid (disorder)
ILLSUB_COD,Illicit substance abuse codes,296306005,Accidental overdose by lysergic acid (disorder)
ILLSUB_COD,Illicit substance abuse codes,296307001,Intentional overdose by lysergic acid (disorder)
ILLSUB_COD,Illicit substance abuse codes,296308006,Overdose of lysergic acid of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296310008,Accidental psilocybin overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296313005,Mescaline overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296314004,Accidental mescaline overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296315003,Intentional mescaline overdose (disorder)
ILLSUB_COD,Illicit substance abuse codes,296316002,Mescaline overdose of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296318001,Overdose of ecstasy (disorder)
ILLSUB_COD,Illicit substance abuse codes,296319009,Intentional overdose of ecstasy (disorder)
ILLSUB_COD,Illicit substance abuse codes,296320003,Overdose of ecstasy of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296321004,Overdose of cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296322006,Accidental overdose by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296323001,Intentional overdose by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296324007,Overdose of cocaine of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,296325008,Overdose of crack cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296326009,Accidental overdose by crack cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296327000,Intentional overdose by crack cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,296328005,Overdose of crack cocaine of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,29733004,Mood disorder caused by opioid (disorder)
ILLSUB_COD,Illicit substance abuse codes,30491001,Cocaine delusional disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,307052004,Illicit drug use (finding)
ILLSUB_COD,Illicit substance abuse codes,310202009,Organic mental disorder caused by arylcyclohexylamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,311173003,Phencyclidine-related disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,312936002,Organic mental disorder caused by anxiolytic agent (disorder)
ILLSUB_COD,Illicit substance abuse codes,313915006,Organic mental disorder caused by hypnotic agent (disorder)
ILLSUB_COD,Illicit substance abuse codes,31715000,Phencyclidine intoxication delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,31956009,Cocaine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,32009006,Hallucinogen hallucinosis (disorder)
ILLSUB_COD,Illicit substance abuse codes,32358001,Amphetamine delusional disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,32552001,Organic delusional disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,32875003,Inhalant-induced persisting dementia (disorder)
ILLSUB_COD,Illicit substance abuse codes,33871004,Phencyclidine-induced psychotic disorder with hallucinations (disorder)
ILLSUB_COD,Illicit substance abuse codes,361049005,Habitual drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,361055000,Misuses drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,363908000,Details of drug misuse behavior (observable entity)
ILLSUB_COD,Illicit substance abuse codes,37331004,Organic mood disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,373613000,Cleans own needles (finding)
ILLSUB_COD,Illicit substance abuse codes,38247002,Hallucinogen dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,383871000000108,Health problem secondary to drug misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,383901000000108,Uses drug paraphernalia (finding)
ILLSUB_COD,Illicit substance abuse codes,39003006,Psychoactive substance-induced organic delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,39807006,Cannabis intoxication delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,39951001,Cannabis-induced anxiety disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,405069002,Effect of substance addiction (observable entity)
ILLSUB_COD,Illicit substance abuse codes,40571009,Hallucinogen intoxication delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,413096007,Never injecting drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,413295004,Concerned about own drug use (finding)
ILLSUB_COD,Illicit substance abuse codes,413329000,Treated for drug use in last 12 months (finding)
ILLSUB_COD,Illicit substance abuse codes,414874007,Nondependent amphetamine or psychostimulant abuse in remission (disorder)
ILLSUB_COD,Illicit substance abuse codes,416262000,Continuous use of drugs (observable entity)
ILLSUB_COD,Illicit substance abuse codes,416437003,Preoccupied with substance misuse (observable entity)
ILLSUB_COD,Illicit substance abuse codes,416479009,Previously injecting drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,416751004,Reduced drugs misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,417252002,Episodic use of drugs (observable entity)
ILLSUB_COD,Illicit substance abuse codes,417284009,Current drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,417298001,Abnormal craving for drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,417360004,Duplicative flashbacks (disorder)
ILLSUB_COD,Illicit substance abuse codes,417531009,Excessive craving for drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,417697003,Irresistible craving for drugs (finding)
ILLSUB_COD,Illicit substance abuse codes,424461008,Altered behavior due to substance use (finding)
ILLSUB_COD,Illicit substance abuse codes,424626006,Misuse of over-the-counter medications (finding)
ILLSUB_COD,Illicit substance abuse codes,424848002,Recreational drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,425841004,Phencyclidine dependence in remission (disorder)
ILLSUB_COD,Illicit substance abuse codes,426001001,Fentanyl dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,426873000,Methamphetamine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,427205009,"Amphetamine abuse, continuous (disorder)"
ILLSUB_COD,Illicit substance abuse codes,427327003,Sedative dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,428370001,Psychostimulant withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,428406005,Benzodiazepine misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428493006,Crack cocaine misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428495004,Solvent misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428623008,Barbiturate misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428659002,Amphetamine misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428819003,Opiate misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,428823006,Cannabis misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,429179002,Antidepressant misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,429299000,"Combined drug dependence, continuous (disorder)"
ILLSUB_COD,Illicit substance abuse codes,429512006,Methadone misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,429692000,"Amphetamine abuse, episodic (disorder)"
ILLSUB_COD,Illicit substance abuse codes,429782000,Cocaine misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,43497001,Amfetamine-induced mood disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,439374006,Drug abuse cessation behavior (observable entity)
ILLSUB_COD,Illicit substance abuse codes,440664005,Details of drug use behavior during pregnancy (observable entity)
ILLSUB_COD,Illicit substance abuse codes,441527004,Stimulant abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,441668002,Drug seeking behavior (finding)
ILLSUB_COD,Illicit substance abuse codes,441681009,Dependence on unknown drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,442229000,Amount of money spent per day on drug habit (observable entity)
ILLSUB_COD,Illicit substance abuse codes,442406005,Stimulant dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,44870007,Misused drugs in past (finding)
ILLSUB_COD,Illicit substance abuse codes,45421006,Amphetamine intoxication (disorder)
ILLSUB_COD,Illicit substance abuse codes,46721000,Organic personality disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,46975003,Organic mental disorder caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,4863002,Mood disorder caused by phencyclidine (disorder)
ILLSUB_COD,Illicit substance abuse codes,5002000,Inhalant dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,50026000,Organic anxiety disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,50320000,Hallucinogen intoxication (disorder)
ILLSUB_COD,Illicit substance abuse codes,50722006,Delusional disorder caused by phencyclidine (disorder)
ILLSUB_COD,Illicit substance abuse codes,50933003,Hallucinogen delusional disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,51339003,Polysubstance dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,51441000087107,Cannabis-filled electronic cigarette user (finding)
ILLSUB_COD,Illicit substance abuse codes,51443000,Amphetamine-induced psychotic disorder with hallucinations (disorder)
ILLSUB_COD,Illicit substance abuse codes,51493001,Anxiety disorder caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,52866005,Opioid intoxication delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,53050002,Organic mental disorder caused by hallucinogen (disorder)
ILLSUB_COD,Illicit substance abuse codes,55967005,Anxiety disorder caused by phencyclidine (disorder)
ILLSUB_COD,Illicit substance abuse codes,58727001,Phencyclidine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,61104008,Inhalant-induced organic mental disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,6348008,Cocaine-induced psychotic disorder with hallucinations (disorder)
ILLSUB_COD,Illicit substance abuse codes,63649001,Cannabis delusional disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,63983005,Inhalant-induced psychotic disorder with hallucinations (disorder)
ILLSUB_COD,Illicit substance abuse codes,699449003,Methamphetamine abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,70328006,Cocaine intoxication delirium (disorder)
ILLSUB_COD,Illicit substance abuse codes,703845008,Buprenorphine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,703885002,Misuse of analgesic (finding)
ILLSUB_COD,Illicit substance abuse codes,70545002,Narcotic drug user (finding)
ILLSUB_COD,Illicit substance abuse codes,707848009,Patient denies drug use (finding)
ILLSUB_COD,Illicit substance abuse codes,708079007,Overdose of illicit drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,70932007,Sexual dysfunction caused by amfetamine (finding)
ILLSUB_COD,Illicit substance abuse codes,712542001,Abstinent from drug misuse (finding)
ILLSUB_COD,Illicit substance abuse codes,712543006,Abstinent from drug misuse in normal environment (finding)
ILLSUB_COD,Illicit substance abuse codes,712544000,Abstinent from drug misuse in protected environment (finding)
ILLSUB_COD,Illicit substance abuse codes,712545004,Abstinent from drug misuse on maintenance replacement (finding)
ILLSUB_COD,Illicit substance abuse codes,712546003,Abstinent from drug misuse when receiving blocking therapy (finding)
ILLSUB_COD,Illicit substance abuse codes,71328000,Sexual dysfunction caused by opioid (finding)
ILLSUB_COD,Illicit substance abuse codes,715818002,Cleans drug injection needle with bleach (finding)
ILLSUB_COD,Illicit substance abuse codes,718617006,Clinical Institute Withdrawal Assessment for Benzodiazepines scale score (observable entity)
ILLSUB_COD,Illicit substance abuse codes,723933008,Cannabis dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,723936000,Psychotic disorder caused by cannabis (disorder)
ILLSUB_COD,Illicit substance abuse codes,723937009,Sleep disorder caused by cannabis (disorder)
ILLSUB_COD,Illicit substance abuse codes,724653003,Opioid dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724656006,Hypnotic dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,724657002,Sedative dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724658007,Hypnotic dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724659004,Anxiolytic dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724673008,Psychotic disorder caused by sedative (disorder)
ILLSUB_COD,Illicit substance abuse codes,724674002,Psychotic disorder caused by hypnotic (disorder)
ILLSUB_COD,Illicit substance abuse codes,724675001,Psychotic disorder caused by anxiolytic (disorder)
ILLSUB_COD,Illicit substance abuse codes,724676000,Mood disorder with depressive symptoms caused by sedative (disorder)
ILLSUB_COD,Illicit substance abuse codes,724677009,Mood disorder with depressive symptoms caused by hypnotic (disorder)
ILLSUB_COD,Illicit substance abuse codes,724678004,Mood disorder with depressive symptoms caused by anxiolytic (disorder)
ILLSUB_COD,Illicit substance abuse codes,724688003,Cocaine dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724689006,Psychotic disorder caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724690002,Mood disorder with depressive symptoms caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724691003,Mood disorder with manic symptoms caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724692005,Mood disorder with mixed depressive and manic symptoms caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724693000,Obsessive compulsive disorder caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724695007,Hallucinogen dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724696008,Psychotic disorder caused by hallucinogen (disorder)
ILLSUB_COD,Illicit substance abuse codes,724700000,Volatile inhalant dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724702008,Psychotic disorder caused by volatile inhalant (disorder)
ILLSUB_COD,Illicit substance abuse codes,724704009,Methylenedioxymethamphetamine dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724706006,Psychotic disorder caused by methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724707002,Mood disorder caused by methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724708007,Anxiety disorder caused by methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724712001,Harmful use of dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,724714000,Dependence caused by dissociative substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,724715004,Ketamine dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,724716003,Delirium caused by ketamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724717007,Delirium caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,724718002,Psychotic disorder caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,724719005,Psychotic disorder caused by ketamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724720004,Mood disorder caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,724721000,Mood disorder caused by ketamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724722007,Anxiety disorder caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,724723002,Anxiety disorder caused by ketamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,724724008,Psychoactive substance dependence with current use (disorder)
ILLSUB_COD,Illicit substance abuse codes,724725009,Psychoactive substance withdrawal syndrome without complication (disorder)
ILLSUB_COD,Illicit substance abuse codes,724726005,Perceptual disturbances co-occurrent and due to psychoactive substance withdrawal (disorder)
ILLSUB_COD,Illicit substance abuse codes,724727001,Seizure co-occurrent and due to psychoactive substance withdrawal (disorder)
ILLSUB_COD,Illicit substance abuse codes,724728006,Perceptual disturbances and seizures co-occurrent and due to psychoactive substance withdrawal (disorder)
ILLSUB_COD,Illicit substance abuse codes,724729003,Psychotic disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,724730008,Obsessive compulsive disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,735750005,Psychotic disorder with schizophreniform symptoms caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,737226008,Disorder caused by cannabis (disorder)
ILLSUB_COD,Illicit substance abuse codes,737334000,Disorder caused by synthetic cannabinoid use (disorder)
ILLSUB_COD,Illicit substance abuse codes,737335004,Synthetic cannabinoid intoxication (disorder)
ILLSUB_COD,Illicit substance abuse codes,737336003,Synthetic cannabinoid abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,737337007,Synthetic cannabinoid dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,737338002,Synthetic cannabinoid withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,737339005,Delirium caused by synthetic cannabinoid (disorder)
ILLSUB_COD,Illicit substance abuse codes,737340007,Psychotic disorder caused by synthetic cannabinoid (disorder)
ILLSUB_COD,Illicit substance abuse codes,737341006,Anxiety disorder caused by synthetic cannabinoid (disorder)
ILLSUB_COD,Illicit substance abuse codes,737342004,Sleep disorder caused by synthetic cannabinoid (disorder)
ILLSUB_COD,Illicit substance abuse codes,741063003,Illicit drug injection in last 12 months (finding)
ILLSUB_COD,Illicit substance abuse codes,74851005,Hallucinogen abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,74934004,Psychoactive substance withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,75122001,Inhalant-induced psychotic disorder with delusions (disorder)
ILLSUB_COD,Illicit substance abuse codes,75544000,Opioid dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,762320004,Mood disorder with manic symptoms caused by opioid (disorder)
ILLSUB_COD,Illicit substance abuse codes,762321000,Mood disorder with depressive symptoms caused by opioid (disorder)
ILLSUB_COD,Illicit substance abuse codes,762322007,Mood disorder with mixed depressive and manic symptoms caused by opioid (disorder)
ILLSUB_COD,Illicit substance abuse codes,762324008,Delirium caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762325009,Psychotic disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762326005,Psychotic disorder with hallucinations caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762327001,Psychotic disorder with delusions caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762328006,Mood disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762329003,Mood disorder with depressive symptoms caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762330008,Mood disorder with mixed depressive and manic symptoms caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762331007,Anxiety disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762332000,Obsessive compulsive disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762333005,Sexual dysfunction caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762334004,Sleep disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762335003,Mood disorder with manic symptoms caused by hallucinogen (disorder)
ILLSUB_COD,Illicit substance abuse codes,762336002,Mood disorder with depressive symptoms caused by hallucinogen (disorder)
ILLSUB_COD,Illicit substance abuse codes,762337006,Mood disorder with mixed depressive and manic symptoms caused by hallucinogen (disorder)
ILLSUB_COD,Illicit substance abuse codes,762338001,Mood disorder with manic symptoms caused by volatile inhalant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762339009,Mood disorder with depressive symptoms caused by volatile inhalant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762340006,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant (disorder)
ILLSUB_COD,Illicit substance abuse codes,762341005,Mood disorder with manic symptoms caused by ecstasy type drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762342003,Mood disorder with depressive symptoms caused by ecstasy type drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762343008,Mood disorder with mixed depressive and manic symptoms caused by ecstasy type drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762344002,Mood disorder with manic symptoms caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762345001,Mood disorder with depressive symptoms caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762346000,Mood disorder with mixed depressive and manic symptoms caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,762503004,Disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762504005,Abuse of synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762505006,Synthetic cathinone dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,762506007,Delirium caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762507003,Psychotic disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762508008,Psychotic disorder with hallucinations caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762509000,Psychotic disorder with delusions caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762510005,Psychotic disorder with schizophreniform symptoms caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762511009,Mood disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762512002,Mood disorder with depressive symptoms caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762513007,Mood disorder with manic symptoms caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762514001,Mood disorder with mixed depressive and manic symptoms caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762515000,Anxiety disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762516004,Obsessive compulsive disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762517008,Sexual dysfunction caused by synthetic cathinone (disorder)
